business_id,year,gross_revenue,net_income,name,industry,size,region,start_year,incentive_type,duration_years,estimated_savings,corp_tax_before,corp_tax_after
1936,2023,192465100,20162447,"Nelson, Cole and Allen",Renewable Energy,MSME,Region VI,2014,Special Corporate Income Tax,6.0,20522891.0,0.25,0.25
1936,2024,62984743,5152635,"Nelson, Cole and Allen",Renewable Energy,MSME,Region VI,2014,Special Corporate Income Tax,6.0,20522891.0,0.25,0.25
1937,2018,221055500,43852102,Bishop Inc,ICT,Large,Region V,2019,,,,0.3,0.3
1937,2019,247895602,36853532,Bishop Inc,ICT,Large,Region V,2019,,,,0.3,0.3
1937,2020,418539248,111638085,Bishop Inc,ICT,Large,Region V,2019,,,,0.3,0.3
1937,2021,427319906,102120474,Bishop Inc,ICT,Large,Region V,2019,,,,0.3,0.25
1937,2022,480871228,94251171,Bishop Inc,ICT,Large,Region V,2019,,,,0.25,0.25
1937,2023,272453816,67553575,Bishop Inc,ICT,Large,Region V,2019,,,,0.25,0.25
1937,2024,347993738,68238158,Bishop Inc,ICT,Large,Region V,2019,,,,0.25,0.25
1938,2018,170935652,29413004,"White, Porter and Clements",Agriculture,MSME,Region IV-B,2017,Enhanced Deductions,3.0,27153368.0,0.3,0.3
1938,2019,200345831,11876740,"White, Porter and Clements",Agriculture,MSME,Region IV-B,2017,Enhanced Deductions,3.0,27153368.0,0.3,0.3
1938,2020,37173122,7721508,"White, Porter and Clements",Agriculture,MSME,Region IV-B,2017,Enhanced Deductions,3.0,27153368.0,0.3,0.3
1938,2021,352657449,62209812,"White, Porter and Clements",Agriculture,MSME,Region IV-B,2017,Enhanced Deductions,3.0,27153368.0,0.3,0.25
1938,2022,425715787,69322758,"White, Porter and Clements",Agriculture,MSME,Region IV-B,2017,Enhanced Deductions,3.0,27153368.0,0.25,0.25
1938,2023,255314613,70450435,"White, Porter and Clements",Agriculture,MSME,Region IV-B,2017,Enhanced Deductions,3.0,27153368.0,0.25,0.25
1938,2024,355055414,37322615,"White, Porter and Clements",Agriculture,MSME,Region IV-B,2017,Enhanced Deductions,3.0,27153368.0,0.25,0.25
1939,2018,412186862,55320787,"Serrano, Turner and Barnes",BPO,MSME,Region IV-A,2016,,,,0.3,0.3
1939,2019,271307252,19944318,"Serrano, Turner and Barnes",BPO,MSME,Region IV-A,2016,,,,0.3,0.3
1939,2020,232795349,13782815,"Serrano, Turner and Barnes",BPO,MSME,Region IV-A,2016,,,,0.3,0.3
1939,2021,154113245,14351397,"Serrano, Turner and Barnes",BPO,MSME,Region IV-A,2016,,,,0.3,0.25
1939,2022,448980796,31707698,"Serrano, Turner and Barnes",BPO,MSME,Region IV-A,2016,,,,0.25,0.25
1939,2023,452899118,125479218,"Serrano, Turner and Barnes",BPO,MSME,Region IV-A,2016,,,,0.25,0.25
1939,2024,140545874,22761309,"Serrano, Turner and Barnes",BPO,MSME,Region IV-A,2016,,,,0.25,0.25
1940,2018,486387662,75073039,"Young, Wilson and Moreno",Education,MSME,Region I,2020,,,,0.3,0.3
1940,2019,24806172,6500235,"Young, Wilson and Moreno",Education,MSME,Region I,2020,,,,0.3,0.3
1940,2020,145924481,35242997,"Young, Wilson and Moreno",Education,MSME,Region I,2020,,,,0.3,0.3
1940,2021,203631003,19617565,"Young, Wilson and Moreno",Education,MSME,Region I,2020,,,,0.3,0.25
1940,2022,145249921,17572657,"Young, Wilson and Moreno",Education,MSME,Region I,2020,,,,0.25,0.25
1940,2023,190221328,41952702,"Young, Wilson and Moreno",Education,MSME,Region I,2020,,,,0.25,0.25
1940,2024,273556441,64275939,"Young, Wilson and Moreno",Education,MSME,Region I,2020,,,,0.25,0.25
1941,2018,82005735,16392845,Montgomery PLC,Retail,Large,Region IV-A,2014,,,,0.3,0.3
1941,2019,429961388,66008471,Montgomery PLC,Retail,Large,Region IV-A,2014,,,,0.3,0.3
1941,2020,325012243,39473261,Montgomery PLC,Retail,Large,Region IV-A,2014,,,,0.3,0.3
1941,2021,203164704,23209100,Montgomery PLC,Retail,Large,Region IV-A,2014,,,,0.3,0.25
1941,2022,359259460,78423392,Montgomery PLC,Retail,Large,Region IV-A,2014,,,,0.25,0.25
1941,2023,312818612,78060874,Montgomery PLC,Retail,Large,Region IV-A,2014,,,,0.25,0.25
1941,2024,66473639,17203778,Montgomery PLC,Retail,Large,Region IV-A,2014,,,,0.25,0.25
1942,2018,397073521,101035473,"Robinson, Townsend and Hopkins",BPO,MSME,Region VIII,2013,Enhanced Deductions,6.0,9887059.0,0.3,0.3
1942,2019,304415551,18610188,"Robinson, Townsend and Hopkins",BPO,MSME,Region VIII,2013,Enhanced Deductions,6.0,9887059.0,0.3,0.3
1942,2020,324404436,57255879,"Robinson, Townsend and Hopkins",BPO,MSME,Region VIII,2013,Enhanced Deductions,6.0,9887059.0,0.3,0.3
1942,2021,449792813,70681740,"Robinson, Townsend and Hopkins",BPO,MSME,Region VIII,2013,Enhanced Deductions,6.0,9887059.0,0.3,0.25
1942,2022,16230257,3257982,"Robinson, Townsend and Hopkins",BPO,MSME,Region VIII,2013,Enhanced Deductions,6.0,9887059.0,0.25,0.25
1942,2023,440179251,82267408,"Robinson, Townsend and Hopkins",BPO,MSME,Region VIII,2013,Enhanced Deductions,6.0,9887059.0,0.25,0.25
1942,2024,108257866,17436115,"Robinson, Townsend and Hopkins",BPO,MSME,Region VIII,2013,Enhanced Deductions,6.0,9887059.0,0.25,0.25
1943,2018,324024475,47969956,Brown-Rodriguez,Education,MSME,Region II,2013,Enhanced Deductions,6.0,12593527.0,0.3,0.3
1943,2019,179624099,42029465,Brown-Rodriguez,Education,MSME,Region II,2013,Enhanced Deductions,6.0,12593527.0,0.3,0.3
1943,2020,172749818,47461038,Brown-Rodriguez,Education,MSME,Region II,2013,Enhanced Deductions,6.0,12593527.0,0.3,0.3
1943,2021,443490489,74863687,Brown-Rodriguez,Education,MSME,Region II,2013,Enhanced Deductions,6.0,12593527.0,0.3,0.25
1943,2022,228819250,11580008,Brown-Rodriguez,Education,MSME,Region II,2013,Enhanced Deductions,6.0,12593527.0,0.25,0.25
1943,2023,435381319,74650769,Brown-Rodriguez,Education,MSME,Region II,2013,Enhanced Deductions,6.0,12593527.0,0.25,0.25
1943,2024,359278851,78670708,Brown-Rodriguez,Education,MSME,Region II,2013,Enhanced Deductions,6.0,12593527.0,0.25,0.25
1944,2018,171963064,27366126,Jennings Group,Agriculture,MSME,Region IV-A,2017,,,,0.3,0.3
1944,2019,458579684,110391542,Jennings Group,Agriculture,MSME,Region IV-A,2017,,,,0.3,0.3
1944,2020,150095101,7632409,Jennings Group,Agriculture,MSME,Region IV-A,2017,,,,0.3,0.3
1944,2021,96459697,15320947,Jennings Group,Agriculture,MSME,Region IV-A,2017,,,,0.3,0.25
1944,2022,71558142,6982915,Jennings Group,Agriculture,MSME,Region IV-A,2017,,,,0.25,0.25
1944,2023,107693596,12988248,Jennings Group,Agriculture,MSME,Region IV-A,2017,,,,0.25,0.25
1944,2024,179778331,24864320,Jennings Group,Agriculture,MSME,Region IV-A,2017,,,,0.25,0.25
1945,2018,211903272,15167681,Thompson-Santiago,Healthcare,MSME,Region V,2016,Income Tax Holiday,3.0,23983928.0,0.3,0.3
1945,2019,111008944,9529517,Thompson-Santiago,Healthcare,MSME,Region V,2016,Income Tax Holiday,3.0,23983928.0,0.3,0.3
1945,2020,235984611,54268935,Thompson-Santiago,Healthcare,MSME,Region V,2016,Income Tax Holiday,3.0,23983928.0,0.3,0.3
1945,2021,451205146,32518878,Thompson-Santiago,Healthcare,MSME,Region V,2016,Income Tax Holiday,3.0,23983928.0,0.3,0.25
1945,2022,291346787,33201236,Thompson-Santiago,Healthcare,MSME,Region V,2016,Income Tax Holiday,3.0,23983928.0,0.25,0.25
1945,2023,70971241,18862180,Thompson-Santiago,Healthcare,MSME,Region V,2016,Income Tax Holiday,3.0,23983928.0,0.25,0.25
1945,2024,198319304,27005016,Thompson-Santiago,Healthcare,MSME,Region V,2016,Income Tax Holiday,3.0,23983928.0,0.25,0.25
1946,2018,457295410,23881543,Brown LLC,Agriculture,MSME,Region IV-A,2012,,,,0.3,0.3
1946,2019,363100010,50068974,Brown LLC,Agriculture,MSME,Region IV-A,2012,,,,0.3,0.3
1946,2020,76148284,20383620,Brown LLC,Agriculture,MSME,Region IV-A,2012,,,,0.3,0.3
1946,2021,342385483,48107539,Brown LLC,Agriculture,MSME,Region IV-A,2012,,,,0.3,0.25
1946,2022,80893748,21563672,Brown LLC,Agriculture,MSME,Region IV-A,2012,,,,0.25,0.25
1946,2023,187143371,9667276,Brown LLC,Agriculture,MSME,Region IV-A,2012,,,,0.25,0.25
1946,2024,220802311,60865015,Brown LLC,Agriculture,MSME,Region IV-A,2012,,,,0.25,0.25
1947,2018,275216718,57700057,Clark-King,Agriculture,MSME,Region IV-A,2020,Special Corporate Income Tax,2.0,26730316.0,0.3,0.3
1947,2019,279101427,77083467,Clark-King,Agriculture,MSME,Region IV-A,2020,Special Corporate Income Tax,2.0,26730316.0,0.3,0.3
1947,2020,352479444,94888746,Clark-King,Agriculture,MSME,Region IV-A,2020,Special Corporate Income Tax,2.0,26730316.0,0.3,0.3
1947,2021,97300479,21822643,Clark-King,Agriculture,MSME,Region IV-A,2020,Special Corporate Income Tax,2.0,26730316.0,0.3,0.25
1947,2022,240472542,21423349,Clark-King,Agriculture,MSME,Region IV-A,2020,Special Corporate Income Tax,2.0,26730316.0,0.25,0.25
1947,2023,43558570,3825498,Clark-King,Agriculture,MSME,Region IV-A,2020,Special Corporate Income Tax,2.0,26730316.0,0.25,0.25
1947,2024,106010847,10747433,Clark-King,Agriculture,MSME,Region IV-A,2020,Special Corporate Income Tax,2.0,26730316.0,0.25,0.25
1948,2018,22512254,5021731,"Trujillo, Chang and Williams",ICT,MSME,NCR,2021,,,,0.3,0.3
1948,2019,103961850,22262784,"Trujillo, Chang and Williams",ICT,MSME,NCR,2021,,,,0.3,0.3
1948,2020,118758310,20447593,"Trujillo, Chang and Williams",ICT,MSME,NCR,2021,,,,0.3,0.3
1948,2021,61543370,14359655,"Trujillo, Chang and Williams",ICT,MSME,NCR,2021,,,,0.3,0.25
1948,2022,138267822,12148423,"Trujillo, Chang and Williams",ICT,MSME,NCR,2021,,,,0.25,0.25
1948,2023,257255379,23047338,"Trujillo, Chang and Williams",ICT,MSME,NCR,2021,,,,0.25,0.25
1948,2024,137853113,15296276,"Trujillo, Chang and Williams",ICT,MSME,NCR,2021,,,,0.25,0.25
1949,2018,476588464,72611389,"Williams, Medina and Moore",Healthcare,MSME,NCR,2011,,,,0.3,0.3
1949,2019,245961255,39793874,"Williams, Medina and Moore",Healthcare,MSME,NCR,2011,,,,0.3,0.3
1949,2020,392084474,61708665,"Williams, Medina and Moore",Healthcare,MSME,NCR,2011,,,,0.3,0.3
1949,2021,161455137,25607483,"Williams, Medina and Moore",Healthcare,MSME,NCR,2011,,,,0.3,0.25
1949,2022,334857110,44849347,"Williams, Medina and Moore",Healthcare,MSME,NCR,2011,,,,0.25,0.25
1949,2023,276983660,68795298,"Williams, Medina and Moore",Healthcare,MSME,NCR,2011,,,,0.25,0.25
1949,2024,466665497,37755702,"Williams, Medina and Moore",Healthcare,MSME,NCR,2011,,,,0.25,0.25
1950,2018,345676146,90266729,Washington Inc,Construction,MSME,Region I,2016,Enhanced Deductions,3.0,23373505.0,0.3,0.3
1950,2019,414265445,60565972,Washington Inc,Construction,MSME,Region I,2016,Enhanced Deductions,3.0,23373505.0,0.3,0.3
1950,2020,244631841,51382792,Washington Inc,Construction,MSME,Region I,2016,Enhanced Deductions,3.0,23373505.0,0.3,0.3
1950,2021,250781892,59721395,Washington Inc,Construction,MSME,Region I,2016,Enhanced Deductions,3.0,23373505.0,0.3,0.25
1950,2022,318301670,70503456,Washington Inc,Construction,MSME,Region I,2016,Enhanced Deductions,3.0,23373505.0,0.25,0.25
1950,2023,313796273,38403075,Washington Inc,Construction,MSME,Region I,2016,Enhanced Deductions,3.0,23373505.0,0.25,0.25
1950,2024,330932731,67061437,Washington Inc,Construction,MSME,Region I,2016,Enhanced Deductions,3.0,23373505.0,0.25,0.25
1951,2018,427713509,29183296,Jacobson Ltd,Construction,MSME,Region I,2016,Enhanced Deductions,3.0,856105.0,0.3,0.3
1951,2019,228918984,39430366,Jacobson Ltd,Construction,MSME,Region I,2016,Enhanced Deductions,3.0,856105.0,0.3,0.3
1951,2020,347097501,94135072,Jacobson Ltd,Construction,MSME,Region I,2016,Enhanced Deductions,3.0,856105.0,0.3,0.3
1951,2021,89279658,26520292,Jacobson Ltd,Construction,MSME,Region I,2016,Enhanced Deductions,3.0,856105.0,0.3,0.25
1951,2022,450202022,104411316,Jacobson Ltd,Construction,MSME,Region I,2016,Enhanced Deductions,3.0,856105.0,0.25,0.25
1951,2023,479851056,72371884,Jacobson Ltd,Construction,MSME,Region I,2016,Enhanced Deductions,3.0,856105.0,0.25,0.25
1951,2024,275923143,31774918,Jacobson Ltd,Construction,MSME,Region I,2016,Enhanced Deductions,3.0,856105.0,0.25,0.25
1952,2018,442540876,88899642,Watkins-Nguyen,BPO,MSME,Region VIII,2021,,,,0.3,0.3
1952,2019,475649825,24326746,Watkins-Nguyen,BPO,MSME,Region VIII,2021,,,,0.3,0.3
1952,2020,373693362,49545584,Watkins-Nguyen,BPO,MSME,Region VIII,2021,,,,0.3,0.3
1952,2021,222077150,47143382,Watkins-Nguyen,BPO,MSME,Region VIII,2021,,,,0.3,0.25
1952,2022,486876244,77795494,Watkins-Nguyen,BPO,MSME,Region VIII,2021,,,,0.25,0.25
1952,2023,274184910,28051676,Watkins-Nguyen,BPO,MSME,Region VIII,2021,,,,0.25,0.25
1952,2024,105247519,6097740,Watkins-Nguyen,BPO,MSME,Region VIII,2021,,,,0.25,0.25
1953,2018,45610159,6805406,Burgess LLC,ICT,Large,Region VII,2020,,,,0.3,0.3
1953,2019,489226143,111686031,Burgess LLC,ICT,Large,Region VII,2020,,,,0.3,0.3
1953,2020,422168185,42891571,Burgess LLC,ICT,Large,Region VII,2020,,,,0.3,0.3
1953,2021,62607917,10700685,Burgess LLC,ICT,Large,Region VII,2020,,,,0.3,0.25
1953,2022,325443740,17477451,Burgess LLC,ICT,Large,Region VII,2020,,,,0.25,0.25
1953,2023,135634506,17035933,Burgess LLC,ICT,Large,Region VII,2020,,,,0.25,0.25
1953,2024,496311514,50545849,Burgess LLC,ICT,Large,Region VII,2020,,,,0.25,0.25
1954,2018,370388118,67967303,Maxwell LLC,Renewable Energy,Large,Region VII,2014,Enhanced Deductions,5.0,6765642.0,0.3,0.3
1954,2019,106689577,10661104,Maxwell LLC,Renewable Energy,Large,Region VII,2014,Enhanced Deductions,5.0,6765642.0,0.3,0.3
1954,2020,356212973,46209551,Maxwell LLC,Renewable Energy,Large,Region VII,2014,Enhanced Deductions,5.0,6765642.0,0.3,0.3
1954,2021,361883257,103263092,Maxwell LLC,Renewable Energy,Large,Region VII,2014,Enhanced Deductions,5.0,6765642.0,0.3,0.25
1954,2022,395889234,29279559,Maxwell LLC,Renewable Energy,Large,Region VII,2014,Enhanced Deductions,5.0,6765642.0,0.25,0.25
1954,2023,13441851,1026285,Maxwell LLC,Renewable Energy,Large,Region VII,2014,Enhanced Deductions,5.0,6765642.0,0.25,0.25
1954,2024,221259578,26526123,Maxwell LLC,Renewable Energy,Large,Region VII,2014,Enhanced Deductions,5.0,6765642.0,0.25,0.25
1955,2018,444055470,23460723,Garcia Ltd,Healthcare,Large,Region III,2019,Income Tax Holiday,3.0,28544113.0,0.3,0.3
1955,2019,138965852,21656948,Garcia Ltd,Healthcare,Large,Region III,2019,Income Tax Holiday,3.0,28544113.0,0.3,0.3
1955,2020,293699971,18967225,Garcia Ltd,Healthcare,Large,Region III,2019,Income Tax Holiday,3.0,28544113.0,0.3,0.3
1955,2021,69013268,18483548,Garcia Ltd,Healthcare,Large,Region III,2019,Income Tax Holiday,3.0,28544113.0,0.3,0.25
1955,2022,124229124,21762865,Garcia Ltd,Healthcare,Large,Region III,2019,Income Tax Holiday,3.0,28544113.0,0.25,0.25
1955,2023,454118871,101396033,Garcia Ltd,Healthcare,Large,Region III,2019,Income Tax Holiday,3.0,28544113.0,0.25,0.25
1955,2024,495941379,100998605,Garcia Ltd,Healthcare,Large,Region III,2019,Income Tax Holiday,3.0,28544113.0,0.25,0.25
1956,2018,473878738,66978552,Kane-Bennett,Manufacturing,MSME,Region IV-B,2015,Special Corporate Income Tax,4.0,6672579.0,0.3,0.3
1956,2019,109124722,7419463,Kane-Bennett,Manufacturing,MSME,Region IV-B,2015,Special Corporate Income Tax,4.0,6672579.0,0.3,0.3
1956,2020,194843685,23187928,Kane-Bennett,Manufacturing,MSME,Region IV-B,2015,Special Corporate Income Tax,4.0,6672579.0,0.3,0.3
1956,2021,480289552,104240896,Kane-Bennett,Manufacturing,MSME,Region IV-B,2015,Special Corporate Income Tax,4.0,6672579.0,0.3,0.25
1956,2022,134369576,25643351,Kane-Bennett,Manufacturing,MSME,Region IV-B,2015,Special Corporate Income Tax,4.0,6672579.0,0.25,0.25
1956,2023,297153053,82392264,Kane-Bennett,Manufacturing,MSME,Region IV-B,2015,Special Corporate Income Tax,4.0,6672579.0,0.25,0.25
1956,2024,197994073,33891003,Kane-Bennett,Manufacturing,MSME,Region IV-B,2015,Special Corporate Income Tax,4.0,6672579.0,0.25,0.25
1957,2018,144635137,36488537,Jones PLC,Renewable Energy,MSME,Region III,2016,,,,0.3,0.3
1957,2019,466845956,60400629,Jones PLC,Renewable Energy,MSME,Region III,2016,,,,0.3,0.3
1957,2020,436358307,31031596,Jones PLC,Renewable Energy,MSME,Region III,2016,,,,0.3,0.3
1957,2021,366716792,52952071,Jones PLC,Renewable Energy,MSME,Region III,2016,,,,0.3,0.25
1957,2022,233871815,12413455,Jones PLC,Renewable Energy,MSME,Region III,2016,,,,0.25,0.25
1957,2023,230614122,60307432,Jones PLC,Renewable Energy,MSME,Region III,2016,,,,0.25,0.25
1957,2024,131530012,30111311,Jones PLC,Renewable Energy,MSME,Region III,2016,,,,0.25,0.25
1958,2018,194631567,12631813,Brown-Graham,Retail,MSME,Region II,2013,,,,0.3,0.3
1958,2019,218233358,12977980,Brown-Graham,Retail,MSME,Region II,2013,,,,0.3,0.3
1958,2020,80778542,12326764,Brown-Graham,Retail,MSME,Region II,2013,,,,0.3,0.3
1958,2021,355588179,33299878,Brown-Graham,Retail,MSME,Region II,2013,,,,0.3,0.25
1958,2022,82068647,10483024,Brown-Graham,Retail,MSME,Region II,2013,,,,0.25,0.25
1958,2023,270459511,50859555,Brown-Graham,Retail,MSME,Region II,2013,,,,0.25,0.25
1958,2024,329873842,27365302,Brown-Graham,Retail,MSME,Region II,2013,,,,0.25,0.25
1959,2018,185866831,14161446,Reilly Group,FinTech,MSME,Region IV-A,2019,Income Tax Holiday,2.0,25096744.0,0.3,0.3
1959,2019,424736658,79665978,Reilly Group,FinTech,MSME,Region IV-A,2019,Income Tax Holiday,2.0,25096744.0,0.3,0.3
1959,2020,378828957,32808182,Reilly Group,FinTech,MSME,Region IV-A,2019,Income Tax Holiday,2.0,25096744.0,0.3,0.3
1959,2021,484832163,75907936,Reilly Group,FinTech,MSME,Region IV-A,2019,Income Tax Holiday,2.0,25096744.0,0.3,0.25
1959,2022,349254456,26132912,Reilly Group,FinTech,MSME,Region IV-A,2019,Income Tax Holiday,2.0,25096744.0,0.25,0.25
1959,2023,430241752,105016560,Reilly Group,FinTech,MSME,Region IV-A,2019,Income Tax Holiday,2.0,25096744.0,0.25,0.25
1959,2024,186113837,11311630,Reilly Group,FinTech,MSME,Region IV-A,2019,Income Tax Holiday,2.0,25096744.0,0.25,0.25
1960,2018,228236888,18565507,Hughes and Sons,Agriculture,MSME,Region IV-B,2021,Enhanced Deductions,3.0,27188133.0,0.3,0.3
1960,2019,37397740,6819161,Hughes and Sons,Agriculture,MSME,Region IV-B,2021,Enhanced Deductions,3.0,27188133.0,0.3,0.3
1960,2020,22805762,1581503,Hughes and Sons,Agriculture,MSME,Region IV-B,2021,Enhanced Deductions,3.0,27188133.0,0.3,0.3
1960,2021,470170675,79936950,Hughes and Sons,Agriculture,MSME,Region IV-B,2021,Enhanced Deductions,3.0,27188133.0,0.3,0.25
1960,2022,334396935,91123857,Hughes and Sons,Agriculture,MSME,Region IV-B,2021,Enhanced Deductions,3.0,27188133.0,0.25,0.25
1960,2023,271513130,76242877,Hughes and Sons,Agriculture,MSME,Region IV-B,2021,Enhanced Deductions,3.0,27188133.0,0.25,0.25
1960,2024,14481957,2153046,Hughes and Sons,Agriculture,MSME,Region IV-B,2021,Enhanced Deductions,3.0,27188133.0,0.25,0.25
1961,2018,385693442,78597428,Cortez-Chen,Manufacturing,MSME,Region V,2017,Special Corporate Income Tax,6.0,19433344.0,0.3,0.3
1961,2019,286026894,18898907,Cortez-Chen,Manufacturing,MSME,Region V,2017,Special Corporate Income Tax,6.0,19433344.0,0.3,0.3
1961,2020,307972994,92301986,Cortez-Chen,Manufacturing,MSME,Region V,2017,Special Corporate Income Tax,6.0,19433344.0,0.3,0.3
1961,2021,261416986,55065347,Cortez-Chen,Manufacturing,MSME,Region V,2017,Special Corporate Income Tax,6.0,19433344.0,0.3,0.25
1961,2022,103749608,27681917,Cortez-Chen,Manufacturing,MSME,Region V,2017,Special Corporate Income Tax,6.0,19433344.0,0.25,0.25
1961,2023,231909457,42379991,Cortez-Chen,Manufacturing,MSME,Region V,2017,Special Corporate Income Tax,6.0,19433344.0,0.25,0.25
1961,2024,229626488,65028992,Cortez-Chen,Manufacturing,MSME,Region V,2017,Special Corporate Income Tax,6.0,19433344.0,0.25,0.25
1962,2018,31638232,9338180,Harris-Martinez,Retail,Large,Region II,2015,,,,0.3,0.3
1962,2019,120117905,18580670,Harris-Martinez,Retail,Large,Region II,2015,,,,0.3,0.3
1962,2020,54898354,13214036,Harris-Martinez,Retail,Large,Region II,2015,,,,0.3,0.3
1962,2021,304119290,85912845,Harris-Martinez,Retail,Large,Region II,2015,,,,0.3,0.25
1962,2022,366645521,103839106,Harris-Martinez,Retail,Large,Region II,2015,,,,0.25,0.25
1962,2023,66047937,8105909,Harris-Martinez,Retail,Large,Region II,2015,,,,0.25,0.25
1962,2024,242578633,69972907,Harris-Martinez,Retail,Large,Region II,2015,,,,0.25,0.25
1963,2018,257889990,76441080,"Carroll, Ramirez and Rodriguez",Healthcare,MSME,Region IV-A,2010,,,,0.3,0.3
1963,2019,33946404,6156641,"Carroll, Ramirez and Rodriguez",Healthcare,MSME,Region IV-A,2010,,,,0.3,0.3
1963,2020,248404853,17559557,"Carroll, Ramirez and Rodriguez",Healthcare,MSME,Region IV-A,2010,,,,0.3,0.3
1963,2021,155631751,37134824,"Carroll, Ramirez and Rodriguez",Healthcare,MSME,Region IV-A,2010,,,,0.3,0.25
1963,2022,315614145,17192315,"Carroll, Ramirez and Rodriguez",Healthcare,MSME,Region IV-A,2010,,,,0.25,0.25
1963,2023,337388004,17713865,"Carroll, Ramirez and Rodriguez",Healthcare,MSME,Region IV-A,2010,,,,0.25,0.25
1963,2024,484780267,139865169,"Carroll, Ramirez and Rodriguez",Healthcare,MSME,Region IV-A,2010,,,,0.25,0.25
1964,2018,19047827,5302014,Ellis-Jackson,Renewable Energy,MSME,NCR,2021,,,,0.3,0.3
1964,2019,188228238,49199051,Ellis-Jackson,Renewable Energy,MSME,NCR,2021,,,,0.3,0.3
1964,2020,401710836,86866173,Ellis-Jackson,Renewable Energy,MSME,NCR,2021,,,,0.3,0.3
1964,2021,100070379,14955618,Ellis-Jackson,Renewable Energy,MSME,NCR,2021,,,,0.3,0.25
1964,2022,26240155,4476411,Ellis-Jackson,Renewable Energy,MSME,NCR,2021,,,,0.25,0.25
1964,2023,344566245,32498741,Ellis-Jackson,Renewable Energy,MSME,NCR,2021,,,,0.25,0.25
1964,2024,355024675,100804607,Ellis-Jackson,Renewable Energy,MSME,NCR,2021,,,,0.25,0.25
1965,2018,269375464,32689817,Robinson-Phillips,Retail,MSME,Region V,2014,,,,0.3,0.3
1965,2019,448092865,58965245,Robinson-Phillips,Retail,MSME,Region V,2014,,,,0.3,0.3
